h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,time
0.133374,0.020104,-0.009239,-0.174652,0.005647,-0.120038,0.028014,-0.158979,0.999134,-0.020639,0.012875,-0.064639,-0.272667,-0.171293,0.986284,0.328695,-0.146666,1.011985,-0.133568,-0.133568,855
0.174400,0.029292,-0.039772,-0.227055,0.016981,-0.131092,0.027136,-0.158208,0.996287,-0.026328,0.023137,-0.085432,-0.266853,-0.170316,0.984958,0.321126,-0.146100,1.007615,-0.173798,-0.173798,856
0.232323,0.052741,-0.048519,-0.290636,0.023029,-0.139714,0.026164,-0.156945,0.993149,-0.029157,0.037885,-0.094117,-0.259109,-0.168558,0.983341,0.311438,-0.145332,1.002958,-0.232472,-0.232472,857
0.306697,0.037646,-0.039727,-0.369954,0.030872,-0.146406,0.025110,-0.155803,0.990047,-0.031629,0.034259,-0.093066,-0.248886,-0.167303,0.982016,0.299106,-0.144303,0.998078,-0.306711,-0.306711,858
0.368214,0.034634,-0.016572,-0.433763,0.014749,-0.151502,0.024018,-0.154980,0.987246,-0.032775,0.024692,-0.084039,-0.236612,-0.166149,0.981464,0.284648,-0.143812,0.993028,-0.368901,-0.368901,859
0.380578,0.057383,-0.045372,-0.468714,0.054810,-0.139702,0.022549,-0.153110,0.984161,-0.044068,0.056097,-0.092536,-0.223926,-0.164236,0.979952,0.269024,-0.141985,0.988371,-0.381949,-0.381949,860
0.378194,0.133536,0.043128,-0.476469,0.051576,-0.098709,0.020911,-0.150025,0.983235,-0.049138,0.092556,-0.027791,-0.211320,-0.159785,0.981389,0.253141,-0.140265,0.985081,-0.383798,-0.383798,861
0.343531,0.146647,0.051643,-0.452186,0.044441,-0.127571,0.019100,-0.146840,0.981970,-0.054328,0.095544,-0.037962,-0.199869,-0.154897,0.983111,0.238069,-0.138784,0.980829,-0.348416,-0.348416,862
0.242571,0.261213,0.159577,-0.431009,0.074864,-0.073371,0.015959,-0.141239,0.983406,-0.094219,0.168038,0.043101,-0.191783,-0.146190,0.988430,0.223702,-0.136289,0.978383,-0.244796,-0.244796,863
0.216107,0.201138,0.147809,-0.383026,0.075667,-0.044399,0.013177,-0.136626,0.985130,-0.083459,0.138403,0.051706,-0.184579,-0.139485,0.993357,0.210934,-0.133766,0.976903,-0.212660,-0.212660,864
0.166182,0.189970,0.138311,-0.334988,0.050156,-0.067599,0.010364,-0.132624,0.986308,-0.084403,0.120063,0.035355,-0.179040,-0.133153,0.997967,0.199768,-0.132095,0.974650,-0.157899,-0.157899,865
0.137521,0.123642,0.095957,-0.278220,0.053714,-0.039759,0.008019,-0.129668,0.987245,-0.070349,0.088678,0.028099,-0.174456,-0.129031,1.001166,0.190494,-0.130304,0.973324,-0.129393,-0.129393,866
0.107415,0.119262,0.061380,-0.219829,0.015654,-0.079021,0.006145,-0.127419,0.986951,-0.056207,0.067458,-0.008819,-0.170876,-0.125056,1.003212,0.183166,-0.129782,0.970690,-0.099756,-0.099756,867
0.080283,0.098357,0.050265,-0.164643,0.041236,-0.018237,0.004739,-0.125092,0.987485,-0.042180,0.069796,0.016013,-0.168199,-0.121777,1.004887,0.177678,-0.128408,0.970082,-0.072957,-0.072957,868
0.077590,0.078440,0.024090,-0.123232,0.026456,0.000739,0.003979,-0.123344,0.987899,-0.022821,0.052447,0.012415,-0.165613,-0.119163,1.005690,0.173570,-0.127526,0.970107,-0.072708,-0.072708,869
0.060284,0.066532,0.019705,-0.087151,0.016043,-0.030645,0.003531,-0.121968,0.987716,-0.013434,0.041287,-0.005472,-0.163604,-0.116945,1.006347,0.170665,-0.126991,0.969085,-0.055717,-0.055717,870
0.050644,0.049278,0.033220,-0.060965,0.011739,-0.009502,0.003359,-0.120951,0.988111,-0.005160,0.030508,0.011859,-0.161916,-0.115302,1.007454,0.168633,-0.126600,0.968769,-0.044741,-0.044741,871
0.031955,0.037672,0.027176,-0.041689,0.008203,0.023655,0.003197,-0.120186,0.988959,-0.004867,0.022938,0.025417,-0.160850,-0.114047,1.008360,0.167243,-0.126326,0.969557,-0.027123,-0.027123,872
0.070096,-0.083601,-0.095029,-0.028713,-0.003517,0.003600,0.003886,-0.121638,0.987435,0.020691,-0.043559,-0.045716,-0.158514,-0.116833,1.005193,0.166286,-0.126444,0.969677,-0.082433,-0.082433,873
0.057786,-0.089618,-0.077784,-0.005395,-0.017668,-0.012726,0.004759,-0.123427,0.985926,0.026196,-0.053643,-0.045254,-0.156588,-0.119821,1.002600,0.166107,-0.127033,0.969253,-0.067451,-0.067451,874
0.049640,-0.094411,-0.080046,0.005226,-0.012338,-0.026003,0.005674,-0.125206,0.984159,0.027433,-0.053375,-0.053025,-0.154933,-0.122968,0.999932,0.166281,-0.127444,0.968386,-0.058530,-0.058530,875
0.026327,-0.071914,-0.032737,0.018376,-0.018630,0.009972,0.006419,-0.126715,0.983779,0.022351,-0.045271,-0.011382,-0.154055,-0.125365,0.998840,0.166893,-0.128065,0.968719,-0.029872,-0.029872,876
-0.000304,-0.077506,-0.075851,0.040126,-0.024432,-0.007512,0.007083,-0.128414,0.982390,0.019911,-0.050969,-0.041682,-0.154066,-0.127948,0.996312,0.168231,-0.128879,0.968468,-0.006448,-0.006448,877
-0.016466,-0.062457,-0.062104,0.052774,-0.012245,0.041147,0.007688,-0.129659,0.982041,0.018154,-0.037351,-0.010478,-0.154614,-0.130030,0.994242,0.169990,-0.129287,0.969840,0.011907,0.011907,878
-0.036437,-0.083129,-0.050846,0.068828,-0.023274,0.033703,0.008228,-0.131432,0.981755,0.016196,-0.053202,-0.008571,-0.155829,-0.132801,0.992547,0.172284,-0.130063,0.970963,0.033712,0.033712,879
-0.063875,-0.108038,-0.089788,0.097310,-0.048772,-0.004043,0.008785,-0.134046,0.980191,0.016717,-0.078405,-0.046917,-0.157958,-0.136402,0.989554,0.175528,-0.131689,0.970828,0.060260,0.060260,880
-0.078409,-0.107903,-0.073505,0.115277,-0.028801,0.028321,0.009399,-0.136324,0.979438,0.018434,-0.068352,-0.022591,-0.160572,-0.139999,0.987104,0.179370,-0.132649,0.971772,0.077330,0.077330,881
-0.097620,-0.105829,-0.060192,0.141455,-0.038985,0.055187,0.010130,-0.138738,0.979355,0.021917,-0.072407,-0.002503,-0.163826,-0.143527,0.985098,0.184086,-0.133948,0.973612,0.098455,0.098455,882
-0.117294,-0.105678,-0.033324,0.156643,-0.034581,0.061355,0.010786,-0.141075,0.979822,0.019675,-0.070129,0.014015,-0.167736,-0.147049,0.983987,0.189307,-0.135101,0.975657,0.119953,0.119953,883
-0.127588,-0.058913,0.070522,0.177958,-0.040726,0.050225,0.011625,-0.142736,0.981834,0.025185,-0.049820,0.060375,-0.171988,-0.149013,0.986337,0.195239,-0.136459,0.977331,0.131216,0.131216,884
-0.149290,-0.034820,0.091140,0.196207,-0.038161,0.041118,0.012407,-0.143952,0.984039,0.023459,-0.036490,0.066129,-0.176965,-0.150174,0.989375,0.201779,-0.137731,0.978702,0.152859,0.152859,885
-0.196505,-0.033611,-0.024374,0.207718,-0.033461,0.049909,0.012594,-0.145070,0.984464,0.005606,-0.033536,0.012767,-0.183515,-0.151294,0.988563,0.208703,-0.138846,0.980366,0.196920,0.196920,886
-0.210332,-0.068783,-0.052160,0.216216,-0.039674,0.040864,0.012692,-0.146878,0.984276,0.002942,-0.054228,-0.005647,-0.190526,-0.153587,0.986824,0.215910,-0.140168,0.981728,0.211817,0.211817,887
-0.215237,-0.054565,-0.042713,0.229137,-0.049235,0.017220,0.012924,-0.148608,0.983851,0.006950,-0.051899,-0.012748,-0.197701,-0.155406,0.985401,0.223548,-0.141810,0.982302,0.216566,0.216566,888
-0.213399,-0.041509,0.013486,0.225531,-0.037394,0.046687,0.013126,-0.149923,0.984854,0.006066,-0.039452,0.030085,-0.204814,-0.156789,0.985850,0.231066,-0.143056,0.983858,0.214660,0.214660,889
-0.221309,-0.082978,-0.037403,0.219940,-0.012585,0.071223,0.013103,-0.151515,0.985418,-0.000684,-0.047781,0.016912,-0.212191,-0.159555,0.984603,0.238397,-0.143476,0.986232,0.224261,0.224261,890
-0.219129,-0.044434,0.017815,0.219601,-0.007904,0.041769,0.013111,-0.152388,0.986411,0.000236,-0.026169,0.029790,-0.219495,-0.161036,0.985197,0.245717,-0.143739,0.987624,0.220533,0.220533,891
-0.219367,-0.050772,0.014591,0.218055,-0.006002,0.050737,0.013089,-0.153334,0.987500,-0.000656,-0.028387,0.032666,-0.226807,-0.162729,0.985684,0.252986,-0.143939,0.989316,0.221069,0.221069,892
-0.223788,-0.059319,-0.004300,0.221626,-0.001571,0.058186,0.013053,-0.154349,0.988398,-0.001081,-0.030446,0.026942,-0.234267,-0.164706,0.985540,0.260373,-0.143992,0.991255,0.226108,0.226108,893
-0.210377,-0.040134,0.012719,0.214458,-0.006182,0.064405,0.013121,-0.155121,0.989683,0.002040,-0.023158,0.038561,-0.241280,-0.166044,0.985964,0.267522,-0.144198,0.993402,0.211696,0.211696,894
-0.201555,-0.056963,0.026772,0.231844,-0.016603,0.052722,0.013626,-0.156347,0.991008,0.015144,-0.036783,0.039747,-0.247998,-0.167943,0.986857,0.275250,-0.144751,0.995159,0.203430,0.203430,895
-0.181625,-0.044353,0.021924,0.216937,0.000431,0.060037,0.014215,-0.157079,0.992374,0.017656,-0.021961,0.040981,-0.254052,-0.169421,0.987587,0.282481,-0.144737,0.997161,0.183052,0.183052,896
-0.169151,-0.032471,0.034389,0.196530,0.002488,0.066095,0.014671,-0.157579,0.994049,0.013690,-0.014992,0.050243,-0.259691,-0.170504,0.988734,0.289032,-0.144654,0.999364,0.169794,0.169794,897
-0.150176,-0.015493,0.028158,0.179694,0.006510,0.071195,0.015163,-0.157728,0.995705,0.014759,-0.004492,0.049676,-0.264697,-0.171020,0.989672,0.295022,-0.144437,1.001737,0.150101,0.150101,898
-0.127468,-0.032633,0.006609,0.163499,0.004310,0.058279,0.015763,-0.158200,0.996786,0.018016,-0.014161,0.032444,-0.268945,-0.172108,0.989893,0.300472,-0.144293,1.003680,0.128710,0.128710,899
-0.106170,-0.034432,0.005407,0.146457,0.001348,0.030634,0.016435,-0.158752,0.997387,0.020143,-0.016542,0.018021,-0.272484,-0.173255,0.990073,0.305354,-0.144248,1.004701,0.107592,0.107592,900
-0.078193,-0.003050,0.020875,0.120612,-0.001555,0.025105,0.017142,-0.158829,0.998153,0.021210,-0.002303,0.022990,-0.275091,-0.173357,0.990769,0.309374,-0.144300,1.005538,0.077696,0.077696,901
-0.052582,-0.012727,0.000640,0.086231,0.000532,0.020542,0.017703,-0.159032,0.998506,0.016825,-0.006098,0.010591,-0.276844,-0.173781,0.990790,0.312249,-0.144282,1.006222,0.053118,0.053118,902
-0.022119,0.001674,0.000520,0.045708,0.000658,-0.000136,0.018096,-0.158993,0.998513,0.011794,0.001166,0.000191,-0.277581,-0.173726,0.990807,0.313772,-0.144260,1.006218,0.021988,0.021988,903
0.006018,-0.008551,-0.015913,0.018021,-0.007902,-0.016959,0.018496,-0.159267,0.997965,0.012019,-0.008227,-0.016435,-0.277380,-0.174011,0.990277,0.314373,-0.144524,1.005652,-0.005170,-0.005170,904
0.033648,-0.004940,-0.029277,-0.019507,-0.007841,-0.013905,0.018732,-0.159480,0.997245,0.007071,-0.006390,-0.021592,-0.276259,-0.174175,0.989301,0.313723,-0.144785,1.005189,-0.032562,-0.032562,905
0.073402,0.025361,-0.007721,-0.062243,-0.007438,-0.028124,0.018918,-0.159181,0.996648,0.005579,0.008961,-0.017921,-0.273812,-0.173330,0.989044,0.311648,-0.145033,1.004251,-0.074316,-0.074316,906
0.112151,0.021621,-0.006328,-0.111253,-0.001176,-0.039686,0.018933,-0.158841,0.995881,0.000449,0.010222,-0.023008,-0.270074,-0.172609,0.988833,0.307940,-0.145072,1.002929,-0.112865,-0.112865,907
0.148937,0.019701,-0.037581,-0.145175,-0.001591,-0.049042,0.018996,-0.158539,0.994437,0.001881,0.009055,-0.043311,-0.265109,-0.171953,0.987580,0.303100,-0.145125,1.001294,-0.148751,-0.148751,908
0.190110,0.041210,-0.046810,-0.191701,-0.017019,-0.040144,0.018969,-0.158136,0.992988,-0.000796,0.012095,-0.043477,-0.258772,-0.170579,0.986020,0.296710,-0.145693,0.999956,-0.190531,-0.190531,909
0.190110,0.041210,-0.046810,-0.191701,-0.017019,-0.040144,0.018969,-0.158136,0.992988,-0.000796,0.012095,-0.043477,-0.258772,-0.170579,0.986020,0.296710,-0.145693,0.999956,-0.190531,-0.190531,910
0.300351,0.283362,0.160924,-0.308636,-0.006805,-0.098060,0.018831,-0.153526,0.994035,-0.004142,0.138279,0.031432,-0.248760,-0.161133,0.991384,0.286423,-0.145919,0.996687,-0.309861,-0.309861,911
0.358195,0.025089,-0.067500,-0.349092,0.007857,-0.080296,0.018983,-0.152977,0.991572,0.004551,0.016473,-0.073900,-0.236820,-0.160297,0.989134,0.274786,-0.145658,0.994011,-0.358106,-0.358106,912
0.365477,0.049265,-0.087095,-0.388041,0.022191,-0.097740,0.018607,-0.151786,0.988492,-0.011282,0.035728,-0.092416,-0.224638,-0.158655,0.986231,0.261851,-0.144918,0.990753,-0.365897,-0.365897,913
0.358405,0.079686,-0.087072,-0.417788,0.035722,-0.095893,0.017617,-0.149863,0.985442,-0.029691,0.057704,-0.091483,-0.212691,-0.155999,0.983328,0.247925,-0.143727,0.987556,-0.359586,-0.359586,914
0.331764,0.126606,0.008519,-0.413691,0.031987,-0.141027,0.016252,-0.147220,0.983234,-0.040964,0.079296,-0.066254,-0.201632,-0.151779,0.983612,0.234135,-0.142661,0.982855,-0.334325,-0.334325,915
0.246451,0.254583,0.156850,-0.405685,0.098082,-0.037073,0.013598,-0.141342,0.985230,-0.079617,0.176332,0.059888,-0.193417,-0.143292,0.988841,0.220613,-0.139391,0.981619,-0.246066,-0.246066,916
0.220432,0.219815,0.128412,-0.373066,0.080318,-0.046234,0.011054,-0.136340,0.986600,-0.076317,0.150067,0.041090,-0.186070,-0.135965,0.993121,0.208177,-0.136714,0.980078,-0.215647,-0.215647,917
0.200481,0.165415,0.122303,-0.332774,0.081783,-0.053614,0.008849,-0.132220,0.987744,-0.066146,0.123599,0.034345,-0.179387,-0.130451,0.997198,0.197085,-0.133988,0.978291,-0.192534,-0.192534,918
0.171134,0.147021,0.082959,-0.293165,0.085071,-0.012263,0.006815,-0.128352,0.988923,-0.061015,0.116046,0.035348,-0.173682,-0.125551,0.999963,0.187312,-0.131152,0.977882,-0.163454,-0.163454,919
0.147829,0.135560,0.067933,-0.256358,0.070601,-0.025910,0.005006,-0.124916,0.989623,-0.054265,0.103080,0.021011,-0.168755,-0.121032,1.002227,0.178767,-0.128799,0.977019,-0.139470,-0.139470,920
0.122884,0.113020,0.055611,-0.221790,0.082646,-0.036975,0.003358,-0.121654,0.989934,-0.049453,0.097833,0.009320,-0.164659,-0.117265,1.004081,0.171374,-0.126044,0.975786,-0.114803,-0.114803,921
0.107754,0.078272,0.045533,-0.186105,0.056562,-0.030259,0.002052,-0.119407,0.990188,-0.039176,0.067417,0.007635,-0.161067,-0.114656,1.005599,0.165171,-0.124159,0.974778,-0.100681,-0.100681,922
0.079502,0.079581,0.037272,-0.164607,0.043268,-0.056049,0.000634,-0.117360,0.989875,-0.042553,0.061425,-0.009388,-0.158417,-0.112003,1.006841,0.159684,-0.122717,0.972909,-0.072394,-0.072394,923
0.069373,0.052228,0.030531,-0.138507,0.061458,0.001134,-0.000519,-0.115465,0.990403,-0.034567,0.056843,0.015832,-0.156104,-0.110262,1.007859,0.155067,-0.120668,0.972947,-0.063765,-0.063765,924
0.055947,0.042131,0.024987,-0.114705,0.049898,-0.030495,-0.001498,-0.113931,0.990311,-0.029379,0.046015,-0.002754,-0.154239,-0.108858,1.008692,0.151243,-0.119005,0.971931,-0.051143,-0.051143,925
0.046428,0.032965,0.020460,-0.098847,0.030840,-0.009311,-0.002372,-0.112868,0.990497,-0.026210,0.031902,0.005575,-0.152692,-0.107759,1.009374,0.147948,-0.117977,0.971620,-0.042381,-0.042381,926
0.037136,0.023063,0.016744,-0.082510,0.003126,-0.069759,-0.003128,-0.112431,0.989614,-0.022687,0.013094,-0.026507,-0.151454,-0.106990,1.009932,0.145198,-0.117872,0.969295,-0.033660,-0.033660,927
0.032136,0.009318,0.013719,-0.056028,0.018724,-0.026225,-0.003526,-0.111964,0.989405,-0.011946,0.014021,-0.006255,-0.150383,-0.106679,1.010389,0.143331,-0.117248,0.968421,-0.029522,-0.029522,928
0.021487,0.008549,0.011226,-0.007049,0.102409,0.122160,-0.003285,-0.110115,0.991628,0.007219,0.055479,0.066694,-0.149667,-0.106394,1.010764,0.143096,-0.113835,0.972493,-0.019629,-0.019629,929
0.019568,-0.006387,0.009191,-0.024086,0.014403,0.019280,-0.003361,-0.109981,0.992103,-0.002259,0.004008,0.014235,-0.149014,-0.106607,1.011070,0.142293,-0.113355,0.973135,-0.018359,-0.018359,930
0.010609,0.012289,0.007535,-0.012632,0.022279,-0.000097,-0.003394,-0.109405,0.992227,-0.001012,0.017284,0.003719,-0.148661,-0.106198,1.011321,0.141872,-0.112612,0.973132,-0.009265,-0.009265,931
0.005055,0.016618,0.023328,-0.011744,-0.008220,-0.015832,-0.003506,-0.109265,0.992352,-0.003345,0.004199,0.003748,-0.148492,-0.105644,1.012099,0.141480,-0.112886,0.972605,-0.001449,-0.001449,932
0.004195,0.013326,0.019101,-0.009109,-0.015565,-0.044221,-0.003588,-0.109302,0.991933,-0.002457,-0.001119,-0.012560,-0.148352,-0.105200,1.012735,0.141177,-0.113405,0.971130,-0.001062,-0.001062,933
0.005031,0.009507,0.015639,0.001211,-0.005710,-0.004960,-0.003484,-0.109239,0.992111,0.003121,0.001898,0.005339,-0.148185,-0.104883,1.013257,0.141217,-0.113595,0.970965,-0.002432,-0.002432,934
-0.000646,0.011775,0.012800,0.002563,-0.014753,-0.019729,-0.003452,-0.109289,0.991995,0.000958,-0.001489,-0.003464,-0.148206,-0.104490,1.013683,0.141302,-0.114087,0.970308,0.002920,0.002920,935
0.002764,0.001963,0.010496,0.010421,0.016980,0.031151,-0.003232,-0.108973,0.992690,0.006593,0.009471,0.020823,-0.148114,-0.104425,1.014033,0.141650,-0.113521,0.971346,-0.001144,-0.001144,936
-0.014104,0.007698,0.008579,0.029832,0.034826,0.041460,-0.002970,-0.108264,0.993524,0.007864,0.021262,0.025020,-0.148584,-0.104168,1.014319,0.142644,-0.112360,0.972728,0.015383,0.015383,937
-0.021911,0.013795,-0.010142,0.024814,-0.025770,-0.013631,-0.002922,-0.108464,0.993127,0.001451,-0.005988,-0.011886,-0.149314,-0.103708,1.013981,0.143471,-0.113219,0.972274,0.020695,0.020695,938
-0.030332,-0.015036,0.008866,0.052181,-0.019958,-0.011176,-0.002557,-0.109047,0.993089,0.010924,-0.017497,-0.001155,-0.150326,-0.104210,1.014277,0.145211,-0.113884,0.971901,0.030780,0.030780,939
-0.036115,-0.016249,-0.009917,0.067219,-0.046158,-0.024825,-0.002039,-0.110087,0.992510,0.015552,-0.031203,-0.017372,-0.151529,-0.104751,1.013946,0.147451,-0.115423,0.971074,0.033747,0.033747,940
0.013083,-0.159209,-0.141742,0.087270,-0.041538,-0.020319,-0.000367,-0.113433,0.989809,0.050177,-0.100374,-0.081030,-0.151093,-0.110058,1.009221,0.150360,-0.116808,0.970396,-0.034608,-0.034608,941
-0.022847,-0.159220,-0.116054,0.102607,-0.033002,0.014811,0.000963,-0.116637,0.988121,0.039880,-0.096111,-0.050622,-0.151855,-0.115366,1.005353,0.153780,-0.117908,0.970890,0.008383,0.008383,942
-0.048103,-0.170026,-0.111254,0.116812,-0.038607,0.012129,0.002108,-0.120114,0.986469,0.034355,-0.104316,-0.049564,-0.153458,-0.121033,1.001644,0.157674,-0.119194,0.971294,0.038074,0.038074,943
-0.077129,-0.160200,-0.091093,0.124700,-0.054533,0.025787,0.002901,-0.123693,0.985381,0.023785,-0.107367,-0.032651,-0.156029,-0.126373,0.998608,0.161831,-0.121012,0.972154,0.071991,0.071991,944
-0.099207,-0.157448,-0.074589,0.156890,-0.059952,0.005262,0.003862,-0.127316,0.984225,0.028841,-0.108700,-0.034665,-0.159336,-0.131621,0.996122,0.167060,-0.123011,0.972329,0.097630,0.097630,945
-0.112121,-0.145494,-0.061063,0.175445,-0.043984,0.068318,0.004918,-0.130474,0.984346,0.031662,-0.094739,0.003628,-0.163073,-0.136471,0.994086,0.172909,-0.124477,0.974606,0.113512,0.113512,946
-0.127498,-0.139975,-0.033742,0.185556,-0.064280,0.055937,0.005885,-0.133878,0.984716,0.029029,-0.102127,0.011097,-0.167323,-0.141137,0.992961,0.179094,-0.126619,0.976471,0.131494,0.131494,947
-0.118010,-0.086755,0.123172,0.198201,-0.017512,0.078387,0.007222,-0.135616,0.988076,0.040095,-0.052133,0.100780,-0.171257,-0.144029,0.997067,0.185701,-0.127203,0.979084,0.128001,0.128001,948
-0.147750,-0.073628,0.049642,0.200483,-0.050486,0.047845,0.008101,-0.137685,0.989700,0.026366,-0.062057,0.048743,-0.176182,-0.146483,0.998722,0.192383,-0.128886,0.980679,0.153337,0.153337,949
-0.197416,-0.052042,-0.058959,0.223895,-0.023850,0.071958,0.008542,-0.138949,0.989917,0.013239,-0.037946,0.006502,-0.182763,-0.148218,0.996757,0.199846,-0.129681,0.983077,0.197472,0.197472,950
-0.197821,-0.061519,-0.031918,0.236049,-0.017978,0.092116,0.009179,-0.140274,0.990920,0.019114,-0.039749,0.030098,-0.189357,-0.150268,0.995693,0.207715,-0.130280,0.986148,0.199839,0.199839,951
-0.196632,-0.054352,-0.026128,0.252137,-0.022514,0.092186,0.010104,-0.141555,0.992021,0.027753,-0.038433,0.033029,-0.195911,-0.152080,0.994822,0.216119,-0.131031,0.989221,0.198776,0.198776,952
-0.204950,-0.054899,-0.037749,0.258164,-0.027932,0.092304,0.010991,-0.142936,0.992931,0.026607,-0.041415,0.027278,-0.202743,-0.153910,0.993563,0.224725,-0.131962,0.992298,0.207383,0.207383,953
-0.215569,-0.049118,-0.030908,0.270235,-0.030174,0.075594,0.011902,-0.144258,0.993675,0.027333,-0.039646,0.022341,-0.209928,-0.155547,0.992533,0.233733,-0.132968,0.994817,0.217943,0.217943,954
-0.212566,-0.034426,0.007492,0.274717,-0.036671,0.078844,0.012938,-0.145442,0.995114,0.031076,-0.035548,0.043169,-0.217014,-0.156695,0.992783,0.242890,-0.134190,0.997445,0.213907,0.213907,955
-0.214823,-0.048957,0.006137,0.282830,-0.046173,0.047593,0.014071,-0.147028,0.996010,0.034003,-0.047565,0.026865,-0.224175,-0.158327,0.992988,0.252318,-0.135729,0.999032,0.216806,0.216806,956
-0.214561,-0.050887,0.005026,0.272110,-0.042025,0.072981,0.015031,-0.148577,0.997310,0.028775,-0.046456,0.039003,-0.231327,-0.160023,0.993155,0.261388,-0.137130,1.001465,0.216576,0.216576,957
-0.219127,-0.046591,-0.012333,0.272013,-0.040872,0.076940,0.015912,-0.150034,0.998387,0.026443,-0.043732,0.032305,-0.238631,-0.161576,0.992744,0.270455,-0.138492,1.004029,0.221231,0.221231,958
-0.221613,-0.055718,-0.026450,0.263162,-0.032569,0.045816,0.016605,-0.151506,0.998709,0.020775,-0.044143,0.009683,-0.246018,-0.163433,0.991862,0.279227,-0.139578,1.005556,0.224526,0.224526,959
-0.217748,-0.030195,-0.005302,0.254527,-0.019131,0.054685,0.017218,-0.152328,0.999532,0.018389,-0.024663,0.024692,-0.253276,-0.164440,0.991686,0.287711,-0.140216,1.007379,0.218943,0.218943,960
-0.208973,-0.036926,-0.004349,0.230319,-0.013723,0.079447,0.017573,-0.153172,1.000784,0.010673,-0.025324,0.037547,-0.260242,-0.165671,0.991541,0.295389,-0.140673,1.010028,0.210449,0.210449,961
-0.186428,-0.027927,0.029438,0.207266,-0.010329,0.065038,0.017921,-0.153810,1.002359,0.010419,-0.019128,0.047239,-0.266456,-0.166602,0.992522,0.302297,-0.141017,1.012195,0.186366,0.186366,962
-0.173267,-0.007913,0.024109,0.192383,-0.008749,0.035863,0.018239,-0.154087,1.003358,0.009558,-0.008331,0.029987,-0.272232,-0.166865,0.993326,0.308710,-0.141309,1.013391,0.172513,0.172513,963
-0.150044,-0.034815,0.019732,0.166245,-0.008667,0.012088,0.018509,-0.154812,1.003889,0.008101,-0.021741,0.015911,-0.277233,-0.168026,0.993983,0.314252,-0.141598,1.013794,0.150704,0.150704,964
-0.131819,-0.026618,-0.000386,0.137487,-0.005861,0.009874,0.018604,-0.155353,1.004047,0.002834,-0.016239,0.004742,-0.281627,-0.168913,0.993970,0.318835,-0.141793,1.014123,0.132824,0.132824,965
-0.108644,-0.016353,0.016231,0.099488,0.004282,-0.009080,0.018451,-0.155554,1.004166,-0.004578,-0.006035,0.003576,-0.285249,-0.169458,0.994511,0.322151,-0.141651,1.013820,0.108708,0.108708,966
-0.076385,-0.017836,-0.003265,0.063356,0.001691,0.009753,0.018234,-0.155824,1.004274,-0.006514,-0.008073,0.003244,-0.287795,-0.170053,0.994403,0.324263,-0.141594,1.014145,0.077196,0.077196,967
-0.050730,0.002946,0.013883,0.035166,0.006411,-0.009205,0.017975,-0.155668,1.004352,-0.007782,0.004679,0.002339,-0.289486,-0.169955,0.994865,0.325435,-0.141381,1.013839,0.050086,0.050086,968
-0.020729,-0.027659,-0.037985,-0.012652,0.003677,-0.024594,0.017418,-0.156067,1.003309,-0.016690,-0.011991,-0.031289,-0.290177,-0.170877,0.993599,0.325013,-0.141258,1.013019,0.023221,0.023221,969
-0.000594,-0.022708,-0.047348,-0.053162,-0.004417,-0.070699,0.016522,-0.156519,1.001341,-0.026878,-0.013562,-0.059026,-0.290197,-0.171634,0.992021,0.323241,-0.141405,1.010662,0.003146,0.003146,970
0.057181,-0.001511,-0.038769,-0.101252,-0.003982,-0.107539,0.015788,-0.156611,0.998903,-0.022036,-0.002747,-0.073153,-0.288291,-0.171684,0.990729,0.319866,-0.141538,1.007077,-0.055975,-0.055975,971
0.105674,-0.007697,-0.047892,-0.163559,0.000381,-0.088041,0.014823,-0.156733,0.996637,-0.028943,-0.003659,-0.067967,-0.284768,-0.171940,0.989132,0.314414,-0.141525,1.004143,-0.103917,-0.103917,972
0.168229,0.022742,-0.023049,-0.234329,0.013612,-0.152850,0.013721,-0.156127,0.993706,-0.033050,0.018177,-0.087948,-0.279161,-0.171182,0.988364,0.306603,-0.141071,0.999048,-0.168727,-0.168727,973
0.219548,0.029197,-0.035022,-0.331006,0.026662,-0.141002,0.011864,-0.155196,0.990772,-0.055729,0.027929,-0.088012,-0.271842,-0.170209,0.987197,0.295570,-0.140183,0.994348,-0.220326,-0.220326,974
0.281020,0.036021,-0.028682,-0.408100,0.034029,-0.099576,0.009746,-0.154028,0.988634,-0.063540,0.035025,-0.064130,-0.262475,-0.169008,0.986240,0.281966,-0.139048,0.991028,-0.282311,-0.282311,975
0.346105,0.049954,-0.055484,-0.471113,0.040679,-0.097396,0.007662,-0.152518,0.986086,-0.062504,0.045317,-0.076439,-0.250938,-0.167343,0.984391,0.266263,-0.137692,0.987782,-0.348026,-0.348026,976
0.379714,0.061304,-0.013422,-0.512401,0.048277,-0.079737,0.005451,-0.150692,0.984534,-0.066344,0.054790,-0.046581,-0.238281,-0.165300,0.983944,0.249183,-0.136083,0.985124,-0.382668,-0.382668,977
0.392866,0.113690,0.005161,-0.518339,0.085953,-0.065271,0.003360,-0.147364,0.983532,-0.062736,0.099821,-0.030055,-0.225185,-0.161510,0.984116,0.231905,-0.133218,0.982948,-0.399125,-0.399125,978
