h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
0.049342,0.128160,-0.054844,0.036226,0.111499,-0.022709,0.036247,-0.079523,0.928461,0.042784,0.119829,-0.038778,-0.063327,-0.093231,0.984292,0.135820,-0.065815,0.872630,-0.084642,0.055693,-0.052355,-0.071245,0.973119,0.147774,-0.049441,0.866898,0.229956,83
0.059666,0.119560,-0.060761,0.065006,0.089039,-0.031176,0.038325,-0.076046,0.926929,0.062336,0.104300,-0.045969,-0.061338,-0.089246,0.982267,0.137987,-0.062847,0.871591,-0.094870,0.081730,-0.046009,-0.071039,0.970220,0.152443,-0.052238,0.864596,0.229514,84
0.083362,0.099009,-0.065508,0.078612,0.057689,-0.038048,0.041024,-0.073434,0.925203,0.080987,0.078349,-0.051777,-0.058559,-0.085945,0.980083,0.140608,-0.060924,0.870323,-0.114828,0.093000,-0.040212,-0.072481,0.964472,0.158392,-0.058947,0.857763,0.228782,85
0.099773,0.073219,-0.084892,0.096711,0.010748,-0.068298,0.044299,-0.072035,0.922650,0.098242,0.041984,-0.076595,-0.055234,-0.083505,0.977253,0.143831,-0.060565,0.868046,-0.135015,0.118124,-0.031252,-0.074913,0.958792,0.168152,-0.064951,0.853268,0.228209,86
0.130417,0.046721,-0.100408,0.132256,-0.023851,-0.080364,0.048677,-0.071654,0.919637,0.131336,0.011435,-0.090385,-0.050886,-0.081947,0.973906,0.148240,-0.061360,0.865367,-0.166123,0.151798,-0.023963,-0.075012,0.955977,0.177289,-0.069566,0.848819,0.227719,87
0.146413,0.037714,-0.097500,0.157970,-0.044623,-0.090002,0.053750,-0.071769,0.916512,0.152191,-0.003454,-0.093752,-0.046006,-0.080690,0.970656,0.153506,-0.062848,0.862367,-0.177608,0.177716,-0.016370,-0.080252,0.947631,0.187822,-0.072803,0.844417,0.227705,88
0.161164,0.002380,-0.125211,0.186616,-0.054136,-0.097615,0.059546,-0.072632,0.912798,0.173890,-0.025878,-0.111412,-0.040634,-0.080611,0.966483,0.159726,-0.064652,0.859114,-0.200867,0.206285,-0.008504,-0.078997,0.944881,0.194642,-0.077599,0.837898,0.227875,89
0.174723,0.008774,-0.117477,0.189875,-0.070406,-0.115381,0.065623,-0.073659,0.908917,0.182299,-0.030816,-0.116429,-0.034810,-0.080318,0.962567,0.166055,-0.066999,0.855267,-0.209620,0.217353,0.000082,-0.082661,0.939429,0.202215,-0.080404,0.831479,0.228117,90
0.189747,-0.012741,-0.125821,0.196635,-0.072894,-0.129368,0.072062,-0.075086,0.904664,0.193191,-0.042817,-0.127594,-0.028485,-0.080743,0.958373,0.172610,-0.069429,0.850955,-0.225737,0.230494,0.006649,-0.084334,0.934039,0.210528,-0.081049,0.827254,0.228267,91
0.191060,-0.019526,-0.132328,0.206204,-0.063188,-0.128880,0.078684,-0.076465,0.900311,0.198632,-0.041357,-0.130606,-0.022116,-0.081394,0.953962,0.179483,-0.071535,0.846659,-0.229775,0.239629,0.015593,-0.085961,0.931368,0.218365,-0.081801,0.823072,0.228590,92
0.205066,-0.024837,-0.122881,0.211440,-0.055828,-0.128278,0.085625,-0.077809,0.896125,0.208253,-0.040333,-0.125577,-0.015281,-0.082222,0.949866,0.186531,-0.073396,0.842383,-0.237625,0.244586,0.021547,-0.088066,0.926070,0.226818,-0.085068,0.818932,0.228820,93
0.200271,-0.031780,-0.129400,0.219083,-0.063471,-0.127523,0.092615,-0.079397,0.891842,0.209677,-0.047626,-0.128464,-0.008605,-0.083281,0.945553,0.193834,-0.075512,0.838133,-0.236348,0.251003,0.028730,-0.091687,0.920832,0.234627,-0.086023,0.814833,0.229305,94
0.203033,-0.045714,-0.134443,0.221837,-0.057161,-0.126708,0.099696,-0.081111,0.887490,0.212435,-0.051437,-0.130574,-0.001837,-0.084805,0.941071,0.201229,-0.077417,0.833909,-0.240715,0.253360,0.033461,-0.091481,0.918235,0.240830,-0.088481,0.812799,0.229726,95
0.191953,-0.036305,-0.124186,0.215356,-0.060163,-0.114786,0.106484,-0.082719,0.883507,0.203655,-0.048234,-0.119487,0.004561,-0.086015,0.936932,0.208407,-0.079423,0.830083,-0.226534,0.242209,0.039257,-0.094152,0.915653,0.246478,-0.089501,0.810775,0.230246,96
0.188676,-0.044247,-0.115714,0.207032,-0.054804,-0.105001,0.113079,-0.084370,0.879829,0.197854,-0.049525,-0.110357,0.010850,-0.087490,0.933074,0.215308,-0.081250,0.826583,-0.219514,0.230555,0.043460,-0.095445,0.913086,0.250177,-0.091365,0.810775,0.230613,97
0.177333,-0.043258,-0.108692,0.189615,-0.055009,-0.085970,0.119195,-0.086008,0.876584,0.183474,-0.049134,-0.097332,0.016761,-0.088932,0.929451,0.221629,-0.083083,0.823717,-0.206269,0.206464,0.048490,-0.098408,0.910532,0.257874,-0.092927,0.806758,0.230618,98
0.172542,-0.051531,-0.102900,0.197107,-0.053529,-0.092214,0.125356,-0.087759,0.873332,0.184825,-0.052530,-0.097557,0.022513,-0.090650,0.926021,0.228199,-0.084867,0.820643,-0.199130,0.216064,0.052532,-0.101065,0.907993,0.259129,-0.092001,0.806758,0.231181,99
0.163249,-0.056641,-0.098035,0.168195,-0.038793,-0.075518,0.130880,-0.089349,0.870440,0.165722,-0.047717,-0.086777,0.027955,-0.092538,0.922754,0.233805,-0.086161,0.818126,-0.188313,0.183015,0.054317,-0.102242,0.907993,0.260693,-0.091145,0.806758,0.231003,100
0.143360,-0.052771,-0.080273,0.146215,-0.027107,-0.061821,0.135706,-0.090680,0.868071,0.144787,-0.039939,-0.071048,0.032733,-0.094297,0.920078,0.238679,-0.087064,0.816065,-0.162420,0.157457,0.055005,-0.101484,0.907993,0.262994,-0.091619,0.808762,0.230835,101
0.121115,-0.039084,-0.065702,0.132228,-0.024768,-0.039727,0.139929,-0.091745,0.866314,0.126672,-0.031926,-0.052714,0.036770,-0.095600,0.917888,0.243087,-0.087890,0.814741,-0.136329,0.135133,0.056460,-0.103652,0.905468,0.262904,-0.092324,0.806758,0.230793,102
0.107072,-0.043792,-0.067549,0.107768,-0.024116,-0.043412,0.143509,-0.092876,0.864465,0.107420,-0.033954,-0.055479,0.040339,-0.097059,0.915636,0.246679,-0.088694,0.813294,-0.124264,0.114883,0.057134,-0.103955,0.905468,0.262002,-0.092658,0.808762,0.230478,103
0.091331,-0.037502,-0.055298,0.083323,-0.021558,-0.024646,0.146420,-0.093861,0.863133,0.087327,-0.029530,-0.039972,0.043384,-0.098309,0.913793,0.249457,-0.089412,0.812472,-0.104827,0.084750,0.057345,-0.105330,0.905468,0.261799,-0.091605,0.808762,0.229806,104
0.075921,-0.038177,-0.045260,0.067117,-0.011928,-0.020181,0.148804,-0.094696,0.862042,0.071519,-0.025053,-0.032721,0.045914,-0.099582,0.912284,0.251694,-0.089810,0.811800,-0.086374,0.068595,0.056841,-0.105397,0.905468,0.259245,-0.093907,0.808762,0.229211,105
0.059418,-0.031624,-0.037065,0.041059,-0.022279,-0.016528,0.150479,-0.095594,0.861149,0.050239,-0.026952,-0.026795,0.047895,-0.100636,0.911049,0.253062,-0.090552,0.811249,-0.068181,0.043126,0.057005,-0.106529,0.905468,0.253322,-0.095069,0.812799,0.228375,106
0.049541,-0.032046,-0.030355,0.001414,-0.024560,0.008433,0.151328,-0.096538,0.860783,0.025477,-0.028303,-0.010961,0.049546,-0.101704,0.910037,0.253110,-0.091371,0.811530,-0.056293,-0.003519,0.056363,-0.106480,0.905468,0.247089,-0.098391,0.816877,0.226381,107
0.037071,-0.025972,-0.024830,-0.032743,-0.038173,0.029086,0.151400,-0.097607,0.860854,0.002164,-0.032073,0.002128,0.050782,-0.102570,0.909209,0.252018,-0.092644,0.812499,-0.042971,-0.043764,0.055935,-0.109168,0.905468,0.239323,-0.102498,0.820997,0.223489,108
0.028022,-0.035881,-0.020349,-0.069038,-0.053588,0.046209,0.150717,-0.099098,0.861285,-0.020508,-0.044735,0.012928,0.051716,-0.103766,0.908531,0.249717,-0.094430,0.814040,-0.032498,-0.084413,0.057084,-0.110353,0.905468,0.230055,-0.106662,0.827254,0.219591,109
0.029188,-0.035821,-0.016649,-0.106924,-0.066521,0.071856,0.149421,-0.100804,0.862205,-0.038868,-0.051171,0.027605,0.052689,-0.104960,0.907976,0.246153,-0.096647,0.816435,-0.032090,-0.129870,0.057911,-0.114386,0.905468,0.219834,-0.109282,0.833608,0.214189,110
0.028399,-0.051260,-0.013645,-0.143123,-0.068709,0.093395,0.147509,-0.102803,0.863535,-0.057362,-0.059984,0.039874,0.053636,-0.106669,0.907521,0.241382,-0.098937,0.819548,-0.029573,-0.171671,0.054785,-0.115612,0.907993,0.212684,-0.111244,0.837898,0.207479,111
0.006251,-0.048634,0.002568,-0.156067,-0.066926,0.099776,0.145012,-0.104729,0.865240,-0.074908,-0.057780,0.051171,0.053844,-0.108290,0.907607,0.236180,-0.101168,0.822874,-0.002862,-0.185833,0.046490,-0.119538,0.913086,0.212642,-0.111424,0.837898,0.201188,112
-0.039992,-0.061166,0.029794,-0.128002,-0.055771,0.081700,0.142212,-0.106678,0.867098,-0.083997,-0.058469,0.055747,0.052511,-0.110329,0.908600,0.231913,-0.103027,0.825597,0.051030,-0.152432,0.029340,-0.122988,0.918235,0.219701,-0.109269,0.829361,0.197807,113
-0.126005,-0.068840,0.052409,-0.066409,-0.033942,0.020460,0.139005,-0.108391,0.868313,-0.096207,-0.051391,0.036435,0.048311,-0.112623,0.910347,0.229699,-0.104159,0.826279,0.139151,-0.070230,0.005050,-0.128004,0.926070,0.235108,-0.106934,0.818932,0.200102,114
-0.235254,-0.083642,0.085507,0.029415,-0.015091,-0.039949,0.135575,-0.110037,0.869072,-0.102919,-0.049366,0.022779,0.040469,-0.115411,0.913197,0.230680,-0.104662,0.824948,0.253346,0.042667,-0.013988,-0.130539,0.931368,0.257233,-0.105118,0.800806,0.209961,115
-0.296140,-0.082265,0.098811,0.144395,-0.002482,-0.131285,0.133045,-0.111449,0.868531,-0.075873,-0.042374,-0.016238,0.030598,-0.118154,0.916491,0.235493,-0.104744,0.820571,0.314423,0.185963,-0.030617,-0.131572,0.936726,0.270969,-0.103490,0.791078,0.226633,116
-0.332890,-0.072971,0.110035,0.192917,0.006822,-0.160394,0.130713,-0.112552,0.867692,-0.069986,-0.033074,-0.025179,0.019501,-0.120586,0.920158,0.241924,-0.104517,0.815225,0.352033,0.242839,-0.044059,-0.128198,0.942147,0.281194,-0.100025,0.787253,0.246457,117
-0.345649,-0.041395,0.119584,0.213555,0.024429,-0.152113,0.128511,-0.112834,0.867150,-0.066047,-0.008483,-0.016265,0.007980,-0.121966,0.924145,0.249042,-0.103703,0.810154,0.365574,0.259150,-0.048219,-0.127157,0.942147,0.281841,-0.098862,0.787253,0.267279,118
-0.305612,-0.028230,0.097899,0.178360,0.026325,-0.124546,0.126390,-0.112866,0.866705,-0.063626,-0.000953,-0.013323,-0.002207,-0.122907,0.927408,0.254987,-0.102825,0.806003,0.319357,0.215780,-0.049897,-0.128839,0.944881,0.279200,-0.099943,0.791078,0.285117,119
-0.259338,-0.032260,0.095018,0.131665,0.015673,-0.081171,0.124262,-0.113142,0.866936,-0.063836,-0.008293,0.006924,-0.010852,-0.123982,0.930575,0.259376,-0.102303,0.803297,0.276718,0.154433,-0.048295,-0.128377,0.944881,0.271302,-0.102992,0.793004,0.299488,120
-0.203618,-0.023896,0.077791,0.064855,-0.003749,-0.055974,0.121950,-0.113603,0.867300,-0.069382,-0.013823,0.010908,-0.017639,-0.124779,0.933168,0.261538,-0.102428,0.801431,0.218502,0.082053,-0.046364,-0.126686,0.947631,0.268611,-0.103524,0.796886,0.309506,121
-0.156209,-0.010372,0.078651,0.038460,-0.005959,-0.024714,0.119987,-0.113875,0.868199,-0.058874,-0.008165,0.026969,-0.022846,-0.125124,0.935790,0.262820,-0.102626,0.800608,0.175135,0.044798,-0.046442,-0.128516,0.947631,0.264799,-0.103463,0.798841,0.316837,122
-0.128317,-0.018443,0.064391,0.010762,-0.004549,-0.009613,0.118028,-0.114259,0.869112,-0.058777,-0.011496,0.027391,-0.027123,-0.125739,0.937936,0.263179,-0.102778,0.800287,0.144480,0.013483,-0.046868,-0.128861,0.947631,0.260205,-0.103913,0.800806,0.322102,123
-0.107376,-0.016979,0.052729,-0.016173,-0.006169,0.002818,0.115969,-0.114644,0.870038,-0.061774,-0.011574,0.027773,-0.030702,-0.126305,0.939694,0.262640,-0.102984,0.800381,0.120523,-0.016219,-0.046866,-0.129017,0.947631,0.256986,-0.102781,0.800806,0.325579,124
-0.087898,-0.014746,0.043160,-0.030752,0.001101,0.002308,0.113991,-0.114872,0.870795,-0.059325,-0.006823,0.022734,-0.033632,-0.126797,0.941133,0.261615,-0.102947,0.800458,0.098729,-0.028598,-0.047729,-0.129376,0.947631,0.255370,-0.101839,0.800806,0.327916,125
-0.076656,-0.014027,0.035346,-0.033959,0.006026,0.001888,0.112148,-0.115005,0.871416,-0.055307,-0.004000,0.018616,-0.036188,-0.127264,0.942311,0.260483,-0.102746,0.800521,0.085214,-0.030918,-0.048198,-0.128741,0.947631,0.253144,-0.101084,0.800806,0.329725,126
-0.065316,-0.008032,0.028923,-0.039909,0.009037,0.001547,0.110394,-0.114988,0.871924,-0.052612,0.000502,0.015235,-0.038365,-0.127532,0.943275,0.259152,-0.102445,0.800573,0.071804,-0.035863,-0.049330,-0.129916,0.947631,0.252834,-0.100444,0.802780,0.330923,127
-0.059630,-0.012965,0.023689,-0.034360,0.010881,0.012002,0.108827,-0.115023,0.872519,-0.046995,-0.001042,0.017846,-0.040352,-0.127964,0.944064,0.258007,-0.102082,0.800973,0.064827,-0.035213,-0.050600,-0.129236,0.947631,0.252425,-0.101065,0.800806,0.331909,128
-0.055727,-0.006915,0.019396,-0.030355,0.005532,-0.000919,0.107393,-0.115046,0.872827,-0.043041,-0.000691,0.009239,-0.042210,-0.128195,0.944711,0.256995,-0.101898,0.800942,0.058992,-0.026441,-0.049628,-0.128310,0.947631,0.252649,-0.101540,0.802780,0.332994,129
-0.040339,-0.000628,0.015872,-0.023639,0.001948,0.009997,0.106326,-0.115024,0.873258,-0.031989,0.000660,0.012934,-0.043555,-0.128216,0.945240,0.256207,-0.101833,0.801275,0.043148,-0.025403,-0.050250,-0.129014,0.947631,0.251675,-0.100173,0.802780,0.333585,130
-0.036409,-0.004342,0.013007,-0.024648,0.009028,0.008181,0.105309,-0.114946,0.873611,-0.030528,0.002343,0.010595,-0.044768,-0.128360,0.945674,0.255386,-0.101532,0.801548,0.038676,-0.024952,-0.050392,-0.128832,0.947631,0.249919,-0.100874,0.804764,0.334043,131
-0.030584,-0.002565,0.010639,-0.029733,0.003577,0.017488,0.104303,-0.114929,0.874080,-0.030159,0.000506,0.014062,-0.045788,-0.128446,0.946028,0.254395,-0.101413,0.802131,0.032280,-0.033969,-0.049583,-0.129101,0.947631,0.247086,-0.101242,0.806758,0.333986,132
-0.020639,-0.003560,0.008708,-0.039740,0.000928,0.025163,0.103297,-0.114973,0.874644,-0.030189,-0.001316,0.016937,-0.046476,-0.128564,0.946319,0.253070,-0.101382,0.802970,0.022592,-0.046477,-0.048270,-0.129464,0.947631,0.242317,-0.101086,0.808762,0.333190,133
-0.009755,-0.004892,0.007138,-0.058480,0.001606,0.031503,0.102160,-0.115028,0.875288,-0.034118,-0.001643,0.019319,-0.046801,-0.128728,0.946557,0.251121,-0.101328,0.804020,0.012244,-0.065990,-0.046409,-0.128707,0.947631,0.237565,-0.101810,0.810775,0.331398,134
0.002130,0.000114,0.005845,-0.073717,-0.002618,0.036725,0.100967,-0.115070,0.875998,-0.035794,-0.001252,0.021286,-0.046730,-0.128724,0.946751,0.248663,-0.101416,0.805244,0.000593,-0.082281,-0.044550,-0.130140,0.944881,0.230684,-0.104764,0.816877,0.328675,135
0.011855,-0.007703,-0.010178,-0.097776,-0.018210,0.063264,0.099535,-0.115502,0.876882,-0.042961,-0.012956,0.026543,-0.046335,-0.128980,0.946412,0.245404,-0.102023,0.807353,-0.014388,-0.116597,-0.039944,-0.129742,0.944881,0.223094,-0.107064,0.820997,0.324308,136
0.034753,-0.004140,-0.008318,-0.121326,-0.027416,0.074199,0.098092,-0.116027,0.877980,-0.043286,-0.015779,0.032941,-0.045176,-0.129119,0.946135,0.241360,-0.102936,0.809826,-0.034498,-0.143211,-0.034952,-0.132300,0.944881,0.212943,-0.110353,0.825158,0.318384,137
0.055603,-0.017303,-0.006815,-0.154535,-0.040329,0.083365,0.096443,-0.116988,0.879256,-0.049466,-0.028816,0.038273,-0.043323,-0.129695,0.945908,0.236209,-0.104281,0.812605,-0.051528,-0.178080,-0.030796,-0.135228,0.942147,0.204766,-0.112815,0.831479,0.310731,138
0.068120,-0.030086,-0.020449,-0.170989,-0.046409,0.102646,0.094729,-0.118263,0.880626,-0.051434,-0.038247,0.041099,-0.041052,-0.130698,0.945226,0.230509,-0.105828,0.816026,-0.067580,-0.201653,-0.027104,-0.137064,0.942147,0.195000,-0.116437,0.835747,0.301756,139
0.075852,-0.034616,-0.016744,-0.193103,-0.057692,0.107247,0.092774,-0.119801,0.882135,-0.058625,-0.046154,0.045252,-0.038524,-0.131852,0.944668,0.224073,-0.107751,0.819601,-0.072564,-0.224466,-0.022756,-0.141104,0.939429,0.184358,-0.119287,0.842233,0.291855,140
0.085749,-0.050311,-0.028490,-0.215972,-0.062733,0.123065,0.090604,-0.121685,0.883711,-0.065112,-0.056522,0.047287,-0.035666,-0.133529,0.943718,0.216873,-0.109842,0.823704,-0.085110,-0.252299,-0.020378,-0.140736,0.939429,0.177931,-0.122527,0.846612,0.280607,141
0.083135,-0.039196,-0.023319,-0.211772,-0.068981,0.124571,0.088460,-0.123488,0.885398,-0.064318,-0.054088,0.050626,-0.032894,-0.134836,0.942941,0.209814,-0.112141,0.827856,-0.081507,-0.249660,-0.016558,-0.143139,0.936726,0.170248,-0.123006,0.851038,0.269568,142
0.088837,-0.045157,-0.033807,-0.215165,-0.059082,0.126062,0.086355,-0.125226,0.886936,-0.063164,-0.052120,0.046127,-0.029933,-0.136341,0.941814,0.202642,-0.114111,0.832058,-0.090527,-0.252552,-0.012125,-0.144532,0.934039,0.162849,-0.124068,0.855510,0.258131,143
0.096841,-0.044547,-0.042279,-0.216397,-0.054150,0.127534,0.084362,-0.126871,0.888357,-0.059778,-0.049348,0.042629,-0.026705,-0.137826,0.940405,0.195429,-0.115916,0.836309,-0.101249,-0.253892,-0.008731,-0.142149,0.934039,0.160697,-0.123799,0.855510,0.246291,144
0.097745,-0.023512,-0.034618,-0.188869,-0.042872,0.104415,0.082843,-0.127977,0.889520,-0.045562,-0.033192,0.034897,-0.023447,-0.138609,0.939251,0.189133,-0.117345,0.839790,-0.100662,-0.218310,-0.004517,-0.143103,0.931368,0.157925,-0.125364,0.855510,0.235659,145
0.102940,-0.024438,-0.042865,-0.169715,-0.043610,0.085473,0.081730,-0.129111,0.890230,-0.033387,-0.034024,0.021304,-0.020016,-0.139424,0.937822,0.183476,-0.118798,0.842639,-0.108705,-0.193135,-0.002000,-0.143478,0.931368,0.155253,-0.126077,0.857763,0.225597,146
0.097968,-0.022046,-0.035107,-0.153481,-0.039581,0.082245,0.080805,-0.130138,0.891016,-0.027757,-0.030813,0.023569,-0.016750,-0.140159,0.936652,0.178360,-0.120118,0.845380,-0.101126,-0.176791,0.002081,-0.141494,0.931368,0.151314,-0.128664,0.857763,0.216333,147
0.102402,-0.007262,-0.028728,-0.147077,-0.046473,0.067345,0.080060,-0.131034,0.891660,-0.022337,-0.026868,0.019308,-0.013337,-0.140401,0.935694,0.173458,-0.121667,0.847625,-0.103790,-0.165289,0.005634,-0.141123,0.928711,0.149141,-0.129175,0.857763,0.207362,148
0.103165,-0.003927,-0.037978,-0.132236,-0.040829,0.055139,0.079576,-0.131780,0.891946,-0.014535,-0.022378,0.008581,-0.009898,-0.140532,0.934428,0.169050,-0.123028,0.849463,-0.108713,-0.146143,0.005620,-0.140977,0.928711,0.149934,-0.129100,0.857763,0.198866,149
0.084385,-0.002420,-0.031094,-0.103955,-0.033017,0.045136,0.079250,-0.132370,0.892180,-0.009785,-0.017718,0.007020,-0.007085,-0.140612,0.933392,0.165585,-0.124128,0.850968,-0.089010,-0.115675,-0.003710,-0.148473,0.934039,0.157230,-0.129212,0.851038,0.192042,150
0.018353,-0.042746,0.003528,-0.045432,-0.027647,0.000363,0.078799,-0.133544,0.892244,-0.013539,-0.035197,0.001945,-0.006473,-0.142037,0.933509,0.164070,-0.125050,0.850980,-0.011107,-0.043358,-0.032236,-0.152530,0.942147,0.182351,-0.136174,0.831479,0.190223,151
-0.140099,-0.057058,0.046973,0.099413,-0.060491,-0.106038,0.078120,-0.135503,0.891260,-0.020343,-0.058775,-0.029533,-0.011143,-0.143939,0.935075,0.167384,-0.127066,0.847445,0.150762,0.130365,-0.081978,-0.156376,0.955977,0.223407,-0.143912,0.812799,0.199589,152
-0.385205,-0.067631,0.113665,0.304661,-0.091610,-0.188400,0.076778,-0.138157,0.890014,-0.040272,-0.079621,-0.037369,-0.023983,-0.146194,0.938864,0.177539,-0.130120,0.841165,0.400029,0.348859,-0.119934,-0.159490,0.967337,0.252372,-0.145086,0.798841,0.224532,153
-0.521790,-0.072307,0.154839,0.406949,-0.081389,-0.230155,0.074864,-0.140718,0.888759,-0.057421,-0.076848,-0.037658,-0.041376,-0.148604,0.944025,0.191104,-0.132833,0.833493,0.541141,0.460500,-0.142749,-0.155066,0.976036,0.263935,-0.139463,0.793004,0.257902,154
-0.551271,-0.035137,0.174075,0.396058,-0.036057,-0.220186,0.072277,-0.141905,0.887991,-0.077607,-0.035596,-0.023054,-0.059752,-0.149775,0.949828,0.204306,-0.134035,0.826154,0.574122,0.449458,-0.140490,-0.156318,0.973119,0.257688,-0.136586,0.794940,0.292010,155
-0.439062,-0.035584,0.126659,0.290293,-0.013871,-0.169743,0.069798,-0.142729,0.887273,-0.074385,-0.024728,-0.021542,-0.074387,-0.150961,0.954050,0.213983,-0.134497,0.820496,0.452873,0.333583,-0.127083,-0.158211,0.973119,0.244856,-0.135363,0.800806,0.318222,156
-0.286561,-0.039424,0.103705,0.167894,-0.004707,-0.107077,0.067820,-0.143465,0.887216,-0.059334,-0.022065,-0.001686,-0.083939,-0.152275,0.957506,0.219579,-0.134654,0.816926,0.305262,0.196827,-0.116593,-0.157616,0.970220,0.239099,-0.135398,0.806758,0.334958,157
-0.177572,-0.029039,0.069137,0.106150,-0.004048,-0.055295,0.066629,-0.144016,0.887447,-0.035711,-0.016544,0.006922,-0.089858,-0.153243,0.959811,0.223117,-0.134789,0.815083,0.191472,0.119169,-0.113812,-0.156693,0.967337,0.236765,-0.136109,0.808762,0.345312,158
-0.130259,-0.018761,0.040929,0.074217,-0.007178,-0.034375,0.065695,-0.144449,0.887556,-0.028021,-0.012969,0.003276,-0.094200,-0.153869,0.961175,0.225591,-0.135028,0.813937,0.136246,0.081291,-0.113643,-0.155141,0.967337,0.236616,-0.135765,0.808762,0.352563,159
-0.105732,-0.006920,0.033503,0.059953,-0.004005,-0.028154,0.064932,-0.144631,0.887645,-0.022890,-0.005463,0.002675,-0.097725,-0.154099,0.962292,0.227590,-0.135162,0.812999,0.110282,0.065928,-0.116779,-0.154606,0.967337,0.238879,-0.134169,0.806758,0.358436,160
-0.103616,-0.002757,0.027437,0.061390,0.005398,-0.033932,0.064229,-0.144587,0.887537,-0.021113,0.001321,-0.003247,-0.101179,-0.154191,0.963207,0.229636,-0.134982,0.811868,0.105637,0.070129,-0.116929,-0.154611,0.967337,0.239951,-0.135110,0.804764,0.364295,161
-0.085652,-0.002282,0.022459,0.056098,-0.000698,-0.038633,0.063736,-0.144636,0.887268,-0.014777,-0.001490,-0.008088,-0.104034,-0.154267,0.963955,0.231506,-0.135005,0.810580,0.087237,0.066953,-0.117112,-0.154266,0.967337,0.242266,-0.136267,0.802780,0.369435,162
-0.071120,0.000005,0.018398,0.058511,-0.006865,-0.042427,0.063526,-0.144751,0.886867,-0.006304,-0.003430,-0.012015,-0.106404,-0.154267,0.964569,0.233456,-0.135234,0.809166,0.072236,0.070415,-0.116612,-0.153928,0.970220,0.243811,-0.137720,0.802780,0.374189,163
-0.055512,0.001845,0.030727,0.056311,-0.013518,-0.034733,0.063539,-0.144945,0.886800,0.000399,-0.005836,-0.002003,-0.108255,-0.154206,0.965593,0.235333,-0.135685,0.808008,0.063102,0.064924,-0.114495,-0.155495,0.970220,0.244867,-0.139423,0.802780,0.378456,164
-0.033932,-0.007012,0.025156,0.051841,-0.020330,-0.028414,0.063838,-0.145401,0.886746,0.008955,-0.013671,-0.001629,-0.109386,-0.154439,0.966431,0.237061,-0.136362,0.807061,0.041625,0.057942,-0.114059,-0.155569,0.970220,0.244041,-0.140006,0.804764,0.381774,165
-0.025412,-0.006143,0.020605,0.037958,-0.019813,-0.012492,0.064047,-0.145833,0.886881,0.006273,-0.012978,0.004057,-0.110233,-0.154644,0.967118,0.238327,-0.137023,0.806644,0.031949,0.038753,-0.114355,-0.157353,0.970220,0.243923,-0.139668,0.804764,0.384130,166
-0.022413,-0.014732,0.016862,0.030433,-0.014387,-0.010237,0.064181,-0.146319,0.886992,0.004010,-0.014559,0.003312,-0.110980,-0.155135,0.967680,0.239341,-0.137502,0.806303,0.028057,0.031234,-0.112993,-0.157354,0.970220,0.244682,-0.138014,0.804764,0.386107,167
-0.010946,-0.012062,0.013803,0.029044,-0.002785,-0.008360,0.064482,-0.146566,0.887082,0.009049,-0.007423,0.002722,-0.111345,-0.155537,0.968140,0.240309,-0.137595,0.806025,0.016261,0.029715,-0.112334,-0.157101,0.970220,0.245167,-0.136350,0.804764,0.387639,168
-0.005381,-0.008502,0.011306,0.026413,0.006768,-0.006866,0.064833,-0.146595,0.887156,0.010516,-0.000867,0.002221,-0.111524,-0.155821,0.968517,0.241190,-0.137369,0.805796,0.010015,0.027151,-0.112559,-0.156416,0.967337,0.244447,-0.136280,0.804764,0.388878,169
-0.005623,-0.003237,-0.006416,0.017717,0.005926,-0.005620,0.065034,-0.146550,0.886956,0.006047,0.001345,-0.006019,-0.111712,-0.155929,0.968303,0.241780,-0.137172,0.805608,0.002579,0.018708,-0.113066,-0.155931,0.970220,0.244563,-0.135403,0.804764,0.389587,170
-0.007364,-0.000015,0.010427,0.015127,0.009619,-0.004587,0.065164,-0.146390,0.887053,0.003881,0.004802,0.002920,-0.111957,-0.155929,0.968651,0.242285,-0.136851,0.805456,0.011039,0.016110,-0.112527,-0.154803,0.970220,0.244111,-0.135019,0.804764,0.390492,171
-0.003100,0.006124,0.008528,0.009937,0.009965,-0.003771,0.065278,-0.146122,0.887132,0.003418,0.008045,0.002378,-0.112061,-0.155725,0.968935,0.242616,-0.136519,0.805330,0.006078,0.011079,-0.111596,-0.154299,0.970220,0.242719,-0.135165,0.804764,0.391064,172
